,id,dist,baseh,basemu,basemed,basestd,scaledh,scaledmu,scaledmed,scaledstd,taille
252,norm_240_1_300.0,norm,7.77505606242354,0.9785170322248741,0.9765766735178469,0.2975251041463832,7.633357756806782,0.5344687806242993,0.533331696406294,0.17435492682874318,240
253,norm_240_1_400.0,norm,7.775632586238186,1.0335535435305825,1.0399900440627023,0.38101824527862443,7.674749916657448,0.4969435984498327,0.5003718250643845,0.20293898564533389,240
254,norm_240_1_500.0,norm,7.7761744052705195,0.9712573204147877,0.9464480898132838,0.491565376925781,7.861049049068882,0.5247576393023854,0.5169303200931294,0.15508901421485713,240
255,norm_240_1_600.0,norm,7.796942028279531,1.0607777839581531,1.0789956058602508,0.5722125959960143,7.850751998742165,0.43231640975331526,0.4377499988047136,0.17066629113978576,240
256,norm_240_1_700.0,norm,7.768902693456339,0.9319544061144256,0.9147617121149054,0.7495691088624704,7.8992467821608106,0.5514710015795586,0.5476000125071634,0.16876783996112682,240
257,norm_240_1_800.0,norm,7.782074578382557,0.9471522094892151,0.977503197081548,0.8033714421145571,7.9020445091205715,0.5015551977871123,0.5076546892450747,0.16144968047057826,240
258,norm_240_1_900.0,norm,7.7894125587016845,1.0067768754622235,1.0284793292099783,0.8894584523611051,7.901104175456885,0.4378672724277832,0.44201722605693766,0.17008267246001885,240
259,norm_240_1_1000.0,norm,7.766441509998604,0.9882966550836617,1.09943797025814,1.0484238415278064,7.903274161220728,0.4425971698882491,0.4626293857691192,0.1889689058939532,240
260,norm_240_2_100.0,norm,7.775864311455512,2.0068002487766843,2.002699543480987,0.10137778680424613,7.79698186899576e-16,0.46819454999365834,0.4612934700329634,0.17060875203797293,240
261,norm_240_2_420.0,norm,7.789011151690656,2.034356927802541,2.0472625197294576,0.42236304217271164,7.622453387330664,0.5615830737086676,0.5666564651628945,0.16603756424927138,240
262,norm_240_2_740.0,norm,7.79191746641722,1.9710408517179792,1.9603204130006462,0.7675843970308383,7.769634559909329,0.5512834524789347,0.5486036690150042,0.19187274220491066,240
263,norm_240_2_1070.0,norm,7.803028345574865,1.8774514910149638,1.8224803144585537,1.0631034488641045,7.877573198741276,0.48506515151591867,0.4755694017611485,0.18364104511183924,240
264,norm_240_2_1390.0,norm,7.805881870727496,2.0074504787945737,1.9872487776841965,1.325006417057256,7.89843985026611,0.4897261376251637,0.48732245888034476,0.15765453334983057,240
265,norm_240_2_1710.0,norm,7.748718388063541,2.160957830372495,2.0314260191332423,1.7572686723935647,7.897084085588084,0.4856262291384508,0.47385832645897397,0.15964701273438497,240
266,norm_240_2_2029.9999999999998,norm,7.784912447058182,1.8336058058024052,1.817929991936219,1.8952392834986251,7.9052548933773625,0.5599254126656106,0.5586267486317387,0.1570112476501242,240
267,norm_240_2_2360.0,norm,7.767459546827741,1.9065230215418092,1.733458152687807,2.1227738897163797,7.9053327213198985,0.49853591131986963,0.48457254455019017,0.17127144629343635,240
268,norm_240_2_2680.0,norm,7.773149928403028,2.190441499997666,2.477752897275705,2.525709174041815,7.905625265714372,0.49954123692840474,0.5178880115209339,0.16128360149104942,240
269,norm_240_2_3000.0,norm,7.8312801122032605,2.0567918245297494,2.043986756727649,2.9154154583365526,7.906644367718497,0.5096735434973306,0.5087651122563694,0.206828618455215,240
270,norm_240_3_100.0,norm,7.795200302562278,3.001782967478112,3.0107399596229487,0.09805268782607053,,0.5030193045960749,0.5191309373067838,0.17637493334881502,240
271,norm_240_3_870.0,norm,7.784184728368107,2.9466350711570937,2.8695622685488433,0.8996778960124635,7.87400926660506,0.4690770227519533,0.4556162492466089,0.15712884410787284,240
272,norm_240_3_1630.0,norm,7.794101275698107,3.088571148478855,3.090714711517709,1.6571156805705063,7.893208986827876,0.4680327478832681,0.4682800412796206,0.19117411401924317,240
273,norm_240_3_2400.0,norm,7.759733698886101,2.9393865662030323,2.921648108306618,2.5909161609123874,7.904732065997537,0.46261003040025095,0.4614717884548313,0.1662539928012891,240
274,norm_240_3_3170.0,norm,7.782804350496073,2.8108317079692084,2.762570093803838,3.1612375778556325,7.905183411196205,0.4072549912654818,0.40448471069395464,0.1814592237612849,240
275,norm_240_3_3930.0,norm,7.799251548028575,3.273405868467012,3.434278213711437,4.201543382152642,7.9064567414395235,0.48410912398916445,0.491891129174154,0.20324458088301475,240
276,norm_240_3_4700.0,norm,7.805103592174868,2.7121994685034294,2.7317143459823314,4.528313767467296,7.906575647740375,0.5116968888204767,0.5124703807764615,0.1794843076569257,240
277,norm_240_3_5470.0,norm,7.794075859329655,3.2114525947578563,2.582833194721559,5.579788568271601,7.906749233374109,0.46339445672796553,0.44421809939822493,0.17021431314941843,240
278,norm_240_3_6230.0,norm,7.778962989365955,2.6526250484103526,2.5520621955778244,6.490402041054849,7.906780667204044,0.483997531777822,0.48110712756913837,0.1865488582225786,240
279,norm_240_3_7000.0,norm,7.776065163097129,3.180634849954626,2.875397229650103,7.001239976718485,7.906827258771711,0.4325647394912083,0.42528247303503663,0.1670334573543076,240
280,norm_240_4_100.0,norm,7.797157925360143,3.9935064674385763,4.004736168478642,0.09982592586660903,,0.5942784162097229,0.6128253132214128,0.16487181266347806,240
281,norm_240_4_1760.0,norm,7.771435779842819,4.019353975274672,4.042569352889409,1.7439275545817918,7.885630303633952,0.5328021702252397,0.5346279499506741,0.1371516597585255,240
282,norm_240_4_3410.0,norm,7.804450173351873,4.0554923969032215,4.141934748076986,3.524560206544656,7.905793134031068,0.48431551408776025,0.4888180882282456,0.18358586302992944,240
283,norm_240_4_5070.0,norm,7.761322563866816,4.045129263946034,3.674004087844294,5.137540499570586,7.906478372556583,0.44179794065108,0.4286526617742509,0.1819720325019003,240
284,norm_240_4_6720.0,norm,7.7907822452451985,4.265673759852766,5.047558589040554,7.364807187383237,7.9068799905636435,0.5181688612693679,0.5377434361106461,0.1843787781773076,240
285,norm_240_4_8380.0,norm,7.773693321900736,4.058151878674628,4.065840298577123,7.27451254777375,7.906763750009288,0.4792464671599339,0.4794277924319247,0.17156359603844046,240
286,norm_240_4_10030.0,norm,7.775605708572806,4.366114548527507,4.5521135992623485,10.234903177148414,7.906878897002745,0.47984362187942803,0.48329833161448554,0.1901010758053428,240
287,norm_240_4_11690.0,norm,7.817117940062,3.59068882881928,3.8908751101351458,10.49460217736725,7.906880833906915,0.530809949598183,0.5367156700921195,0.2064657548070067,240
288,norm_240_4_13340.0,norm,7.757381887587611,5.2784088931850865,4.110901248424214,14.335424234140822,7.906884042081302,0.45420756520121697,0.4407993594772257,0.16463473976773707,240
289,norm_240_4_15000.0,norm,7.811285444210445,4.833792575851404,4.855755734250212,15.038220396618872,7.906885371490259,0.5278228516713076,0.5280849030162642,0.17942710283878405,240
290,norm_240_5_100.0,norm,7.805545772668685,4.99316211239935,4.995579384656551,0.09884462981658561,,0.5932716879831811,0.5968160719176718,0.14493333007441936,240
291,norm_240_5_3530.0,norm,7.766094687923001,5.0482186600936645,5.104480954502597,3.449590914130458,7.903798962665478,0.5297930416557681,0.5327313675396996,0.18015657517080025,240
292,norm_240_5_6970.0,norm,7.781021067722618,4.318315597873948,4.384967929055251,6.675656303843673,7.906856443276931,0.5007068461379411,0.5023975233639826,0.16933211309726448,240
293,norm_240_5_10400.0,norm,7.797967785589603,4.7729716380800715,4.592703607401148,9.318464947169879,7.906853158498907,0.43427022755532024,0.4305764980311246,0.19093728913503052,240
294,norm_240_5_13830.0,norm,7.79657641570498,5.157896571876879,6.540311657488809,13.412902728976029,7.906845051639308,0.47344254105055533,0.49144603570250145,0.17467917202401054,240
295,norm_240_5_17270.0,norm,7.7880286460862145,4.592647753176252,5.106894331440605,15.698195446953331,7.906880057031534,0.5148786985370848,0.5212841388002323,0.19553626105604216,240
296,norm_240_5_20700.0,norm,7.791301444156716,3.8389715723276234,3.037541767677603,20.548386316049474,7.906890062610312,0.48750486666591386,0.4806107351119422,0.17676317709015144,240
297,norm_240_5_24130.0,norm,7.817056370207162,5.823210867965051,3.7428805656568347,23.139599538137244,7.906889513843431,0.4869301297598955,0.4738426421067679,0.1455726635898513,240
298,norm_240_5_27570.0,norm,7.7885401444883895,7.232036785468666,6.109466332097989,26.188348479348093,7.906889416689464,0.49116489574466443,0.4834636384915249,0.17966196069809473,240
299,norm_240_5_31000.0,norm,7.802525082827051,6.486759646680017,7.5265433867086236,31.975365585743088,7.906889052267012,0.5076604047380225,0.5133713064412377,0.175621297732087,240
300,norm_480_0_100.0,norm,8.780423838553055,-0.006829881862548408,-0.011625597406581657,0.09974026707767247,4.976701851230569,0.4878842901122519,0.47982908591526513,0.1675304155544134,480
301,norm_480_0_200.0,norm,8.778477114977523,0.004236156615031054,-0.003412674863214228,0.20895427222661253,8.269543476491886,0.43406723530862656,0.42820286293249277,0.1602056033534142,480
302,norm_480_0_300.0,norm,8.777204940329367,-0.021458448748440755,0.012690416551206573,0.30401094025124403,8.325974588960822,0.5095514597804217,0.5291584042595779,0.17455120614575023,480
303,norm_480_0_400.0,norm,8.78840858263004,-0.014014214602927507,0.004513154061988988,0.3951590908214796,8.699441104094968,0.5235971133422128,0.5322536127347275,0.18462926341613767,480
304,norm_480_0_500.0,norm,8.790926662483525,0.0005133815857058854,0.018798895458277252,0.5051347571485294,8.828350152970822,0.5670237963028477,0.5733897614098673,0.1758588935897464,480
305,norm_480_0_600.0,norm,8.777828418435611,-0.005445434075912294,-0.0363119128440641,0.6215638232714628,8.884770027253367,0.44443308322031666,0.4364738011278766,0.160277492130968,480
306,norm_480_0_700.0,norm,8.78095377309082,0.04431014133174723,0.04219249957236215,0.7423494191218926,8.89428858040221,0.49622149882164707,0.49571925174983766,0.17606510655590007,480
307,norm_480_0_800.0,norm,8.773963201737132,-0.02105417199306036,0.011361163318733864,0.769522430359677,8.87931496602285,0.5691417875847589,0.5763347711527131,0.1707575178077933,480
308,norm_480_0_900.0,norm,8.767500439303777,0.017469835968021936,0.020926424512522794,0.8628795596520639,8.90041301884821,0.5196762231546529,0.5203669602178389,0.1724309634323087,480
309,norm_480_0_1000.0,norm,8.783306602055706,0.03368636866106104,0.07928620575182749,0.9680913536778568,8.903030167726156,0.4541735596634228,0.461638002339814,0.15847123314617204,480
310,norm_480_1_100.0,norm,8.793329362050256,1.0007993743837391,1.0043386421482183,0.09900833674899412,3.8073511933611712,0.4718167727702937,0.4768480783004898,0.1407469638833676,480
311,norm_480_1_200.0,norm,8.76960322260937,0.9984171491766388,0.9891010281418586,0.18970880403732246,7.568737563589557,0.4805200182130365,0.4724889496294367,0.16354064212438282,480
312,norm_480_1_300.0,norm,8.795505944815273,1.017799985809224,1.0098888979854332,0.29820200276796105,8.484715338660601,0.5029004843378095,0.49827997349053094,0.17416638762699402,480
313,norm_480_1_400.0,norm,8.786913231992019,1.0121262680497558,1.010171794680069,0.4036358744618562,8.770193506046962,0.4984356895350084,0.497573599384191,0.17803799084042982,480
314,norm_480_1_500.0,norm,8.754352920991868,1.0238265867190044,0.9973369676189948,0.5072160754847652,8.834954632150046,0.5132315120824836,0.5053480076690113,0.15095121430669362,480
315,norm_480_1_600.0,norm,8.795158590064748,1.0145954202545768,1.039671418696078,0.6120274110661749,8.876978222692921,0.5290490959404371,0.5357007389195467,0.1623459915798722,480
316,norm_480_1_700.0,norm,8.773698667079532,0.9705938004685234,0.9996521386584546,0.6931049071631135,8.88838081578721,0.4423694505977596,0.4495830425093038,0.1720599409189851,480
317,norm_480_1_800.0,norm,8.770936131638983,0.9648383139839396,0.9442981596707067,0.7927165698309415,8.893028172769688,0.5088257752397676,0.5043498515804521,0.17274158684152754,480
318,norm_480_1_900.0,norm,8.769071764196523,1.0839153915531505,1.062947495027967,0.9245285250104608,8.896963192328428,0.5373060995373027,0.5337112621817997,0.15850563140390037,480
319,norm_480_1_1000.0,norm,8.793324627634355,1.025911648829187,1.0273687613851892,0.9892786626468755,8.905101317882858,0.5102505302423092,0.510496677129584,0.16711671480346885,480
320,norm_480_2_100.0,norm,8.79543942489717,1.998749328413733,1.9954757227093423,0.10388745366886855,4.444177955184995e-09,0.46000994970184944,0.45435482417212447,0.17946467733512914,480
321,norm_480_2_420.0,norm,8.775388837944242,1.9978548072263211,1.9851532330059785,0.4261556859214879,7.636697437514249,0.4521003342078251,0.4476847719456321,0.1481483264932719,480
322,norm_480_2_740.0,norm,8.793037675315183,1.9918937827022156,1.9890475411221855,0.7497099438281065,8.774403508582006,0.4693924744793765,0.46876582462164174,0.16506175475002155,480
323,norm_480_2_1070.0,norm,8.796551764032612,2.026200703644661,2.07873640536648,1.0532764619161634,8.881234730792704,0.5334414068288248,0.541750845400301,0.16659406407889282,480
324,norm_480_2_1390.0,norm,8.79866449882325,2.038528219777704,2.096673863993428,1.319415594766783,8.899291436315865,0.5173661311164921,0.525511459028736,0.1848302279020492,480
325,norm_480_2_1710.0,norm,8.78537892853719,2.0156233734967026,2.061878346123677,1.7711566476793819,8.905420538841245,0.5332247597098588,0.5375765932830081,0.166636764112639,480
326,norm_480_2_2029.9999999999998,norm,8.764138683704195,1.9670681913788577,1.9264055360917598,1.8835859628707379,8.900640200479145,0.5161080108991416,0.5121478361009244,0.1834442342185964,480
327,norm_480_2_2360.0,norm,8.784425191249815,2.020736987953828,2.0389341573506776,2.2213686785632456,8.905682541877592,0.48654231766575873,0.48797684462454277,0.17511587573335866,480
328,norm_480_2_2680.0,norm,8.775926447114765,2.0626606999331667,2.1478173090547656,2.679883443790251,8.906471257781561,0.40956238780240284,0.4139541655628695,0.13820950165212392,480
329,norm_480_2_3000.0,norm,8.783978745403193,1.8579365075368741,1.601272701016415,3.089003909958742,8.906801627696451,0.4704825354431784,0.45670872312133515,0.16577078277618457,480
330,norm_480_3_100.0,norm,8.779741412057753,2.9933877081206446,2.9937387591093847,0.09791981318438633,,0.5036939950703926,0.5043240406537399,0.17574069806914228,480
331,norm_480_3_870.0,norm,8.796804029835597,3.022443640563197,2.9970125275126795,0.8674902870331878,8.779090720772896,0.4862269461515645,0.48151819573327836,0.1606219611313299,480
332,norm_480_3_1630.0,norm,8.79204556247078,2.9362420804833933,2.959634559487493,1.5901267267722963,8.901039278549211,0.5344296385622817,0.5366867975722506,0.15343259975556903,480
333,norm_480_3_2400.0,norm,8.781856198628123,2.9547163799501748,2.9304487841865665,2.3495467119268083,8.903188362545512,0.5457385778915367,0.5438858032956608,0.1793824366486983,480
334,norm_480_3_3170.0,norm,8.77411263324911,3.063661543443973,2.9426263996961386,3.0417955348235792,8.905561008587863,0.5552202899501586,0.5495634615103374,0.1421646222469109,480
335,norm_480_3_3930.0,norm,8.767770847705458,3.219264986474146,3.14616596505589,3.8918874163714476,8.906360471002344,0.44565090928010737,0.4428702183195006,0.14804762017923034,480
336,norm_480_3_4700.0,norm,8.784442922662056,2.8583035248080813,2.9751525564450887,4.9054463492416955,8.906725508976693,0.5778491729604495,0.5814600049376455,0.15158655824626,480
337,norm_480_3_5470.0,norm,8.786767033112637,2.6746121993313703,2.7004084787324727,5.377900981924883,8.906890458835015,0.5184965807561878,0.5192525180416332,0.15759465954212787,480
338,norm_480_3_6230.0,norm,8.791826303808252,3.1445981189479797,3.400265601841089,6.150902458042739,8.90673959165493,0.49690241954510483,0.5040640300144654,0.1722955416193892,480
339,norm_480_3_7000.0,norm,8.789000366360698,2.8534217523186283,3.0458219799592596,7.1063342056432255,8.906859962274265,0.5383484170393585,0.5428206228009935,0.16518165892164308,480
340,norm_480_4_100.0,norm,8.780523747927289,3.996469864123915,3.9941874457967064,0.098628358984683,,0.4632083309420087,0.45971038943579856,0.15115381193238941,480
341,norm_480_4_1760.0,norm,8.769618281246382,3.957589888786181,3.97800645390007,1.7126865173375267,8.890950997792585,0.49408413142479807,0.49638807671829005,0.1932712980286094,480
342,norm_480_4_3410.0,norm,8.80907956579927,4.045459242520598,3.9682404716910367,3.3468186148991963,8.906251806358265,0.42632468277034513,0.42224622627589714,0.17676860132626654,480
343,norm_480_4_5070.0,norm,8.790287380560098,4.068509353392497,3.8018237405326687,5.349929653794607,8.906562156127281,0.4513805594805136,0.4438024721337159,0.15202257737461128,480
344,norm_480_4_6720.0,norm,8.806885264777176,3.858355673956211,4.030802008683575,6.986164077788784,8.90685542099745,0.5171693806154666,0.5217093405153999,0.1839233337006535,480
345,norm_480_4_8380.0,norm,8.779243312936021,3.1786664807404374,2.9354161132683965,8.152468367772425,8.906872953460335,0.4361930115515032,0.4312526389233823,0.16557521369580178,480
346,norm_480_4_10030.0,norm,8.761543466306609,4.056947836375763,4.537016968414555,9.662540247311785,8.906798919340172,0.48983442448079856,0.4985389957997359,0.17520033072659813,480
347,norm_480_4_11690.0,norm,8.773595655891727,3.7268927272926913,3.692171752156751,11.635972207427862,8.906867110471234,0.4778218401273004,0.4773574772615484,0.15562101521907612,480
348,norm_480_4_13340.0,norm,8.790513952773596,3.295567732325346,3.099056635523591,13.776114201695746,8.906883470228003,0.5402033756461778,0.5377161565090778,0.17436274813477895,480
349,norm_480_4_15000.0,norm,8.755391501251417,3.3756135898853814,2.5955900017487252,14.746678968169961,8.906886618911857,0.4651319513916284,0.4561323097952672,0.17014206681513372,480
350,norm_480_5_100.0,norm,8.785950807079749,5.0011271005149815,5.00228374694399,0.10017517772552172,,0.43373696578054727,0.4355823311335718,0.1598239510118171,480
351,norm_480_5_3530.0,norm,8.787179984738017,5.022237206626883,5.152460145561198,3.643681027474815,8.903919304820295,0.4719129439073528,0.4777143964688525,0.16232656706353493,480
352,norm_480_5_6970.0,norm,8.774371553306835,4.905973090595243,4.50970183980987,6.797006564517879,8.906721560436633,0.5431550184162343,0.534156269220418,0.15435022660662276,480
353,norm_480_5_10400.0,norm,8.77753029016233,5.454503931133117,5.632125665780837,10.020932770459979,8.906805788727228,0.5298149305474198,0.5328992960931582,0.17401147350952745,480
354,norm_480_5_13830.0,norm,8.773617462690732,5.882478048557578,6.883179022134807,14.32736568999838,8.906885418664196,0.4163430287944525,0.42617157671737216,0.14071856030074717,480
355,norm_480_5_17270.0,norm,8.774905322012918,4.851196825417713,5.026568915702892,16.434726222550704,8.906888752993353,0.5295973200194902,0.5312165106805768,0.15173996713956014,480
356,norm_480_5_20700.0,norm,8.785790116471635,5.096796689945747,5.754529157953195,20.851771150150245,8.906888080133747,0.5304622081369492,0.5362671897783926,0.18403249741478467,480
357,norm_480_5_24130.0,norm,8.781145091805698,4.3440660642817495,5.157710567165981,24.909064080756053,8.906888692446286,0.5167384335245788,0.5224630036963327,0.1752530555267439,480
358,norm_480_5_27570.0,norm,8.787990605871792,7.097926767626784,4.680402769170076,27.744688196473913,8.906890539127723,0.45610433512040005,0.44090337578370853,0.17445364652140696,480
359,norm_480_5_31000.0,norm,8.788059630420383,6.11672285695762,6.600830378901335,32.25928108980136,8.90688991162008,0.5816515880818908,0.584031401976155,0.1585827153609321,480
360,norm_960_0_100.0,norm,9.78768269770491,-0.0003774447703962474,-0.005547927244433951,0.09960919012593603,6.49694883099373,0.47591214991648084,0.4673110449949205,0.16570002890963834,960
361,norm_960_0_200.0,norm,9.786849041399847,0.0003576121425860515,0.0008199974753030675,0.19412308648733967,8.878213055761835,0.45454500114359536,0.4549224496722445,0.15846409517560223,960
362,norm_960_0_300.0,norm,9.76374209243801,-0.019329670142312454,-0.016155941683340183,0.2959740599274057,9.524321444350496,0.5358862813834582,0.5374524446553609,0.1460565099020351,960
363,norm_960_0_400.0,norm,9.78818680752837,-0.005297616612560495,0.0018056486488393607,0.3992819858098851,9.757941715172901,0.49090363689172406,0.49380368548284775,0.16301477106612244,960
364,norm_960_0_500.0,norm,9.78078323225812,-0.002545751026515625,0.008964673522957205,0.5005860033100841,9.84434538760866,0.4931299769495897,0.497047338744126,0.1703652611437641,960
365,norm_960_0_600.0,norm,9.76430671481714,-0.03360523875503653,-0.04496480080715506,0.5867800384029176,9.847754117635615,0.5097489195881514,0.5066082169504129,0.16223350917305845,960
366,norm_960_0_700.0,norm,9.778412367286553,-0.006965265751320437,-0.02572419177063577,0.6683820735709509,9.896162450901247,0.5176692298349589,0.5135063012404932,0.14832548746297186,960
367,norm_960_0_800.0,norm,9.797951719665553,0.01748383098375499,0.030252497306771174,0.8088708479442931,9.899192389072043,0.5468920277650838,0.5493579011915479,0.1562084151100378,960
368,norm_960_0_900.0,norm,9.771267947398899,-0.006968685053971109,-0.05352568363400237,0.8926475974143526,9.901629184047165,0.5133083491702937,0.5054624415799313,0.15043131588547104,960
369,norm_960_0_1000.0,norm,9.769028401149273,0.04441658663333977,0.05492282161042805,1.0098910488109574,9.904402706715542,0.5082257567460222,0.509582845824223,0.13044750241193268,960
370,norm_960_1_100.0,norm,9.77437740605426,0.9992960094703899,0.9996964153275076,0.09777473903494889,5.894690758609435,0.48607498597281507,0.4867516635214125,0.16523727000686914,960
371,norm_960_1_200.0,norm,9.77759334963343,0.995905787559903,0.9924648840381196,0.2011187744561353,8.605913921931867,0.49659985362075904,0.49353264294890636,0.17927664853621414,960
372,norm_960_1_300.0,norm,9.78373647083731,1.0056585498756938,1.0096344634954275,0.306498818460628,9.712699030927343,0.5693502065780927,0.5710920145778504,0.13427406754042287,960
373,norm_960_1_400.0,norm,9.781891166303158,1.0083301886044687,1.0016979132955237,0.3886896166671832,9.764779369663993,0.5246027966374273,0.5219547875991912,0.1551886147752477,960
374,norm_960_1_500.0,norm,9.789382378498914,1.0198434341350335,1.0101263053780365,0.5077325063156375,9.858735761103874,0.4910249811734297,0.4882608723385523,0.14442825052111155,960
375,norm_960_1_600.0,norm,9.78319500156757,1.0218487246285366,1.0243742236641549,0.5957698313539428,9.881900565838698,0.5379479382863586,0.538612549533651,0.156783006103336,960
376,norm_960_1_700.0,norm,9.76533372956422,0.9941850642108303,0.9599649805248474,0.7066058001680439,9.880601414526206,0.515601507880232,0.5074453143236639,0.1684161186527114,960
377,norm_960_1_800.0,norm,9.785057182844998,0.9834930809836671,0.9850281441659701,0.78957422947243,9.902863173683288,0.5409262418851143,0.5412180100722248,0.1500737195564457,960
378,norm_960_1_900.0,norm,9.779719543090915,0.9695900380595658,0.9919451283009866,0.9025658386986655,9.900147516390906,0.4639850207451278,0.4675604281521106,0.14435372660645962,960
379,norm_960_1_1000.0,norm,9.794077190955814,1.0386531673774377,1.0401571698162122,0.9783524692318877,9.905058781773603,0.5548376018711797,0.5550763776276914,0.1553234522453548,960
380,norm_960_2_100.0,norm,9.779297448807228,1.9918689238025782,1.9934920436426236,0.09935834197803303,0.0004312060343044539,0.5163728355844139,0.5190610468986625,0.16455730037956573,960
381,norm_960_2_420.0,norm,9.76129378307342,2.0051576495919106,1.9964789093370827,0.41137240205577924,5.7361530804505305,0.4329132711663526,0.4295738794408612,0.1582872116441561,960
382,norm_960_2_740.0,norm,9.783200694500147,2.0488945344431437,2.0336818733430633,0.73738516537888,9.71705653234193,0.45495624291471337,0.4517474366974119,0.15553663410020618,960
383,norm_960_2_1070.0,norm,9.761756358976658,2.028075913454781,2.014797300649631,1.0898153743997057,9.88961998384256,0.5136536513212498,0.5116624478742939,0.16342400835791215,960
384,norm_960_2_1390.0,norm,9.792678448106908,2.009083462248341,2.018384425497561,1.3402018922734495,9.88797908447159,0.5202097733735885,0.5214388941741649,0.17710746496103338,960
385,norm_960_2_1710.0,norm,9.762873333344539,1.953458052269402,1.9235008491186927,1.6978021736001316,9.899725792477993,0.5828670702464284,0.5802663280996245,0.1473951238906804,960
386,norm_960_2_2029.9999999999998,norm,9.777140681914647,1.8681390132843698,1.9045521321593002,1.9787809589630285,9.905341726908482,0.41802590644571774,0.4207211256794907,0.14646502867110256,960
387,norm_960_2_2360.0,norm,9.7707230004015,2.0454162264489124,2.0229551528203236,2.2813143360642343,9.905495793213555,0.5437227790063672,0.5421507053235181,0.15967154061007158,960
388,norm_960_2_2680.0,norm,9.77735184587281,2.0997378689997785,2.0606401165933903,2.6446948499057186,9.90603462181137,0.45255245893869206,0.4503611748085649,0.1482253453699915,960
389,norm_960_2_3000.0,norm,9.77868676119611,2.1264541304084235,2.0841862701602105,3.0372651935793344,9.906502299787427,0.4966028960634089,0.49421619518381366,0.17150249543058327,960
390,norm_960_3_100.0,norm,9.777077255162784,2.996285080218756,2.9937100593475243,0.09817834364698691,,0.47182092504416706,0.4673223753676572,0.1715171170019412,960
391,norm_960_3_870.0,norm,9.792375387975165,2.9833853878556256,2.959544486017724,0.8725905914964095,9.728565707330054,0.4820965727043326,0.4780742613923694,0.14721888587741655,960
392,norm_960_3_1630.0,norm,9.773761621452234,3.027299137236235,3.056625944951538,1.5756428196765702,9.891572851926885,0.5392542287702308,0.5423170768383766,0.16455778662251033,960
393,norm_960_3_2400.0,norm,9.764148977797092,2.996445448189773,3.0168288381950523,2.3915332900657664,9.903616412073726,0.45203640174229925,0.4533563200981211,0.1548627920723309,960
394,norm_960_3_3170.0,norm,9.763749005997358,2.896043800417077,2.97824436575817,3.202866127309187,9.90636063924985,0.5204532911267723,0.5240896261198525,0.14168630262526435,960
395,norm_960_3_3930.0,norm,9.779772745651512,3.128803958048989,3.0475421440610235,4.060846001413001,9.906571020792068,0.455242104143463,0.45206651523934066,0.15869172580059218,960
396,norm_960_3_4700.0,norm,9.78957308626603,3.113384968467791,3.094314286160224,4.661774241356386,9.906710476780484,0.4368162292208734,0.43620943117454053,0.1483300626835767,960
397,norm_960_3_5470.0,norm,9.796258326477972,2.935462218769059,2.906947789787238,5.548098631314897,9.906839128625672,0.4909884288093179,0.4901875400901771,0.15583021526868787,960
398,norm_960_3_6230.0,norm,9.754036022471322,2.760563729639144,2.9458351778678606,6.399812447734896,9.90673273535787,0.5096195202038676,0.5143831989921746,0.16455126301372713,960
399,norm_960_3_7000.0,norm,9.77076082358762,3.0423994827049468,3.3734540129470143,6.96631301792466,9.906869314369537,0.5673354633843372,0.5739258557765571,0.138680284125951,960
400,norm_960_4_100.0,norm,9.770328516333372,3.9984922750399567,3.999388433094489,0.09970517801093588,,0.5513168495556077,0.5526821989255435,0.15190668798667728,960
401,norm_960_4_1760.0,norm,9.77940345894407,4.058769234139763,4.015360843001564,1.7995443980595085,9.888761770636412,0.5066068798370409,0.5028970235356158,0.15379632715666858,960
402,norm_960_4_3410.0,norm,9.799750664330515,4.02071947190587,3.9757595551131626,3.334714083440799,9.905197046702606,0.4764579832433081,0.47415471649666835,0.1708351928975672,960
403,norm_960_4_5070.0,norm,9.759087071336724,3.6395002877516514,3.5218299635426944,5.140819070600578,9.906525823878788,0.4802283353101143,0.4767186586443828,0.15333188597997038,960
404,norm_960_4_6720.0,norm,9.785480708736747,3.7404309477018876,3.997280043973908,6.629770959288108,9.90683279052458,0.5773395437689653,0.5829933063574173,0.14593452561706038,960
405,norm_960_4_8380.0,norm,9.76494559308166,4.077208575712242,3.997357700218937,8.517746441469036,9.906845807783881,0.4167709644900837,0.4156112416782457,0.1237084101157003,960
406,norm_960_4_10030.0,norm,9.772836304553076,3.8717219273300905,4.0741634766999875,10.603782894932346,9.906880944038097,0.507108347413878,0.5103623993214567,0.1704455437344867,960
407,norm_960_4_11690.0,norm,9.783829722821087,3.7764804435305637,3.858000812843747,11.780404177974212,9.906880970541385,0.48726209199568987,0.48824381253012794,0.14186717728261167,960
408,norm_960_4_13340.0,norm,9.784732092347165,3.6191035611901072,3.5757264330333065,13.085267768785306,9.90688378203132,0.42758674410744013,0.42713806389458797,0.1353501482740664,960
409,norm_960_4_15000.0,norm,9.776867732219475,4.131533062508016,4.375599092470448,14.793929134170424,9.906887726678715,0.4975440266506947,0.5000978602108901,0.15479922673307606,960
410,norm_960_5_100.0,norm,9.790968696807262,4.999894285116333,5.0003307251922955,0.10139629263887545,,0.5365378678576013,0.5372160330231788,0.15755526903580197,960
411,norm_960_5_3530.0,norm,9.776797733657098,5.0262436136497275,5.0686764925872865,3.6296052946495343,9.904674237707413,0.46127333691390804,0.46292741773017004,0.14148605135459316,960
